denominator_00,cloudfront_00,webserver-elb_00,webserver_02,appserver-elb_00,appserver_01,rdsmysql_01,content-s3_00,webserver_09,appserver_00,rdsmysql_00,webserver_08,appserver_03,appserver_04,appserver_02,webserver_03,webserver_04,webserver_05,appserver_05,webserver_07,webserver_06,webserver_10,webserver_00,webserver_01,webserver_11
0.109875,0.06,0.1305,0,0.062,0,0.0165,0.006,0,0,0,0,0,0,0.026,0,0,0,0.039,0,0,0,0.103,0.082,0
0.171142857,0.123571429,0.1248,0,0.0572,0,0.0065,0.0135,0.083,0.021,0.005666667,0,0.021,0.022,0.02,0.099,0.101,0.0865,0.022,0,0,0,0,0,0
0.159222222,0.111555556,0.119,0.089,0.054666667,0.021,0.0115,0.01,0.084,0.023,0.006,0,0.032,0,0.026,0,0.083,0,0,0,0.066,0,0.089,0,0.095
0.184166667,0.137333333,0.1238,0,0.0582,0,0.007,0.012,0.087,0.027,0.00925,0,0.025,0,0.021,0.092,0,0,0.0245,0.0885,0,0,0.094,0,0
0.13225,0.084875,0.1085,0,0.049,0.022,0.008,0.00725,0,0.0195,0.0055,0,0,0,0,0,0,0.074,0.019,0,0.082,0,0.087,0.074,0
0.234625,0.18325,0.1218,0,0.0528,0,0.01,0.008,0,0,0.005666667,0.09,0.024,0,0.022,0,0.08,0,0,0,0,0.086,0.089,0.082,0
0.164888889,0.118777778,0.125833333,0.098,0.056166667,0,0.0094,0.007666667,0.081,0.024666667,0.014,0.104,0.025333333,0,0,0,0.084,0.085,0,0,0,0,0,0,0.082
0.109714286,0.065142857,0.117,0,0.0495,0,0.005,0.0114,0,0.02,0,0,0,0,0,0.0815,0,0,0.02,0,0,0,0,0,0
24.528,24.48328571,42.7925,0,0.0525,0.021,0.0055,0.008333333,0,0,0,0.095,0,0,0.018,0,0,0,0,0,0.09,0,0,0,0
0.1421,0.1006,0.113666667,0,0.058875,0.0225,0.008333333,0.0125,0,0.026,0.0086,0,0.02,0,0.02,0.084,0.085,0.0785,0.02,0.1875,0,0.0875,0,0,0
0.183,0.1384,0.1295,0.103,0.0595,0,0.009,0.014,0,0.02,0.007,0.094,0.021,0.028,0,0,0,0.087,0,0,0.095,0,0,0,0
0.1352,0.0818,0.1245,0,0.0595,0,0.0105,0.005666667,0,0,0,0,0.02,0,0,0.097,0,0,0.032,0,0,0,0,0,0.085
0.138166667,0.091666667,0.120666667,0,0.052666667,0.02,0.0075,0.007333333,0,0,0.005,0,0,0,0,0.079,0.086,0,0.025,0,0.086,0,0,0,0
0.156,0.10975,0.1248,0,0.0568,0.022,0.006,0.010333333,0.085,0,0.008,0,0.0225,0.027,0,0,0.09,0.095,0.023,0,0.087,0,0,0,0
0.106428571,0.062714286,0.1215,0,0.0595,0,0,0.008,0,0.022,0.0055,0,0.021,0,0,0,0,0,0,0.087,0.089,0,0,0,0
0.1155,0.070666667,0.1185,0,0.053,0,0.006,0.0095,0,0,0,0,0,0,0.02,0,0.09,0,0.021,0,0,0,0.081,0,0
0.1008,0.0542,0.122,0,0.055,0,0,0.00975,0.084,0,0.005,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
0.145,0.100555556,0.1202,0.083,0.0548,0.025,0.0085,0.0085,0,0,0.008333333,0.0925,0,0.021,0.024,0,0,0,0.024,0,0,0.08,0,0.088,0
0.147222222,0.097888889,0.1132,0,0.0516,0.02,0.0052,0.01425,0,0,0,0,0.018,0.02,0,0.081,0.084666667,0,0.019,0,0,0,0,0.075,0
36.93733333,36.89216667,44.2312,0,44.168,0.021,0.006333333,0.014,0,0,0,70.306,0,0.026,0,0,0,0,0.02,150.434,0.082,0.08,0,0,0.093
0.128,0.078,0.117,0.081,0.0495,0.022,0.006,0.011,0,0,0.008666667,0,0,0,0.063,0,0,0.089,0.022,0,0,0,0,0,0
0.143,0.092571429,0.124666667,0,0.061,0,0.011,0.01075,0.0895,0,0.007,0,0,0.023,0,0,0,0,0.029,0,0,0,0,0,0.094
0.120833333,0.068,0.122,0,0.0565,0,0,0.00725,0,0,0.012,0,0.021,0,0.034,0,0,0,0,0.099,0,0.08,0,0,0
0.205,0.153166667,0.1394,0,0.0642,0.025,0.0095,0.006,0.099,0,0.006,0,0.028,0,0.024,0.097,0,0,0.0275,0,0.095,0.098,0.106,0,0
0.204571429,0.115857143,0.176,0,0.075666667,0,0.0085,0.0095,0,0,0.011,0,0.037666667,0,0,0.1,0.188,0,0,0,0,0,0.096,0,0
0.198833333,0.140833333,0.14575,0.096,0.06775,0.02,0.008,0.0125,0.121,0.03,0.014,0,0,0,0.025,0,0,0,0,0,0.122,0,0.082,0,0
0.1784,0.114,0.134,0.0935,0.059666667,0.026,0.005,0.01,0,0,0.007,0,0,0.016,0.023,0,0,0.101,0,0,0,0,0,0,0
0.121714286,0.078,0.113333333,0,0.049,0.022,0.008,0.00825,0,0,0.005,0,0,0.022,0,0,0,0,0,0.062,0,0,0,0.087,0.097
0.116625,0.0695,0.105666667,0,0.049666667,0,0.007666667,0.0096,0,0.021,0,0,0,0,0,0,0,0,0.0205,0.091,0,0,0.091,0,0.057
11.23288889,11.186,50.212,0,50.144,0,0.005,0.009571429,100.288,100.196,0,0,0,0.019,0,0,0.078,0,0,0,0,0,0,0,0
0.094375,0.045125,0.131,0,0.057,0.024,0.007,0.011428571,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0
0.134857143,0.087714286,0.129333333,0.116,0.061333333,0,0.01,0.01125,0,0,0,0,0.019,0.019,0.047,0,0,0,0,0,0.078,0,0,0.081,0
0.160125,0.115125,0.1304,0,0.0564,0,0.007666667,0.006666667,0,0.029,0.0075,0.086,0,0.026,0.021,0,0,0.091,0.021,0,0.098,0,0.101,0,0
0.119333333,0.0735,0.128,0,0.05,0.0215,0.006,0.01025,0,0,0,0,0,0,0,0.084,0,0,0,0,0,0,0.084,0,0
0.103875,0.059,0.119,0,0.058,0,0.0075,0.009333333,0,0,0,0.088,0,0.023,0,0,0,0,0,0,0,0.089,0,0,0
0.108,0.062428571,0.116,0,0.0475,0,0.006,0.0108,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.077,0
0.111666667,0.064833333,0.116,0,0.053,0,0,0.00875,0,0.02,0.005,0,0,0,0.021,0,0,0,0,0,0,0,0.089,0,0.076
0.125,0.084,0.117,0,0.049,0,0.005,0.005,0.082,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
0.164428571,0.117142857,0.1178,0,0.0538,0.0185,0.00875,0.0095,0,0.023,0.006,0,0.029,0,0.025,0.0885,0,0.079666667,0,0,0,0,0,0,0
0.1314,0.0826,0.1265,0,0.055,0,0.006,0.013666667,0,0,0.011,0,0,0.021,0.026,0,0,0,0,0.087,0,0,0,0,0.087
16.85933333,16.80883333,33.53633333,0.085,33.46966667,0,0.015,0.010666667,0,0.027,0,0.135,0,0,0.036,0,0,0,0,0,0,100.294,0,0,0
0.1826,0.1352,0.123,0,0.0605,0,0.01,0.007,0.093,0.026,0.00875,0,0.023,0,0,0,0,0,0.031,0.087,0,0,0,0.091,0
0.107857143,0.062142857,0.117,0,0.056,0,0.006,0.0118,0,0,0,0,0,0.021,0.02,0,0.09,0,0,0,0,0.078,0,0,0
0.124875,0.076375,0.125333333,0,0.054333333,0.021,0.005,0.0102,0.089,0,0.0095,0,0,0.03,0.021,0.089,0,0,0,0,0,0,0.091,0,0
0.1468,0.1056,0.121,0,0.050333333,0,0.007,0.009,0,0,0.006,0,0,0,0.02,0,0.083,0,0.022,0,0,0,0.083,0,0.097
0.148875,0.1045,0.1194,0,0.0536,0,0.007,0.010333333,0.086,0.023,0.007333333,0.088,0,0.023,0,0,0,0.084,0,0,0,0,0,0.086,0
0.106125,0.05675,0.119,0,0.057,0,0.005,0.006833333,0,0,0.009,0,0.026,0,0.022,0,0,0,0,0,0.09,0,0,0.08,0
0.133714286,0.088857143,0.125,0.094,0.056,0,0.009666667,0.0155,0,0.03,0,0,0,0.022,0.021,0.096,0,0,0,0,0,0.073,0,0,0
14.497,14.44685714,0.126,0,0.048,0,0,0.0918,0,0,0.005,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0.09
8.719,8.666142857,0.198,0.181,0.0865,0,0.0065,0.013833333,0.091,0.057,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0
0.152428571,0.107571429,0.131,0,0.05925,0.026,0.008,0.011666667,0.0885,0,0.009,0,0.022,0,0.036,0,0.102,0,0.02,0,0.094,0,0,0,0
0.109625,0.06125,0.132,0,0.0635,0,0,0.007833333,0,0,0.014,0,0,0.03,0,0,0,0,0,0,0,0.0955,0,0,0
0.155125,0.110125,0.1252,0.0955,0.0592,0.028,0.005,0.006666667,0.075,0.029,0.0085,0,0.021,0.027,0,0.091,0,0,0,0,0,0,0.098,0,0
0.064,0.024166667,0,0,0,0,0,0.008166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1625,0.118,0.118333333,0.073,0.051666667,0.015,0.007,0.0105,0.0855,0.018,0.005,0.093,0.028,0.02,0,0.086,0.086,0,0.021,0,0,0,0,0,0
0.10925,0.06,0.123,0,0.066,0,0.012,0.009666667,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0.094,0
0.155857143,0.111285714,0.1086,0.072,0.0512,0.024,0.008333333,0.0095,0.081,0,0.0065,0,0,0.025,0.0195,0,0.086,0,0.019,0,0,0,0.068,0,0.075
0.145428571,0.104,0.1028,0,0.0462,0,0.0055,0.007,0,0,0.005,0,0.018,0.0185,0.018,0,0.07,0.07,0,0.073,0,0.081,0,0,0
0.1295,0.084,0.111,0,0.0475,0,0.009,0.0105,0.066,0,0.005333333,0.102,0.019,0,0.022,0,0,0.08,0,0,0,0.075,0,0,0
0.16525,0.12375,0.129333333,0,0.056333333,0,0.008,0.004,0,0.021,0.006,0,0,0,0.021,0,0,0.105,0.025,0,0,0.1,0,0,0.083
43.08985714,43.03628571,75.24525,0,75.151,0.026,0.008,0.008333333,0,0.024,0.009,0,0.016,0,0,0,0,0,0,0,0,0.0995,0,0.091,300.535
0.126,0.071333333,0.12,0,0.0555,0,0.008,0.0095,0,0,0.008,0,0.023,0,0,0.086,0,0,0.021,0.077,0,0,0,0,0
22.223,22.1708,36.90033333,0,36.83666667,0.024,0.009,0.006,0,0,0.004,0.081,0.019,0,0,0,0,0.069,0,0,110.442,0,0,0,0
4.2488,4.2026,6.953333333,0.093,6.881666667,0,0,0.0115,0,0,0.009,0,0,0,0.081,0,0,0,0.023,0,0,0,20.565,0,0.087
0.1578,0.1106,0.125333333,0,0.062666667,0,0.015,0.0095,0,0.031,0.0125,0,0,0.032,0,0.107,0,0,0.023,0,0.097,0,0,0,0.076
0.131714286,0.082428571,0.122,0,0.055,0.0225,0.009,0.0125,0.0915,0,0.007,0,0.024,0,0,0,0,0,0,0,0,0.088,0,0,0
0.1435,0.093875,0.12475,0,0.05325,0,0.006,0.00925,0,0.022,0,0.096,0.0205,0,0.022,0.083,0,0.084,0,0,0.089,0,0,0,0
0.1582,0.11,0.126333333,0,0.055,0.021,0.0055,0.01,0,0.021,0.006,0,0,0,0,0,0,0.086,0,0.087,0,0,0,0.084,0
0.1195,0.070166667,0.1245,0,0.0575,0,0.009,0.00975,0,0,0.011,0,0,0.026,0.024,0,0,0.095,0,0,0.085,0,0,0,0
18.920875,18.869125,75.344,0,0.054,0.026,0,0.008,0,0,0.01,150.419,0,0,0,0,0,0,0,0.084,0,0,0,0,0
38.995625,38.939375,103.7516667,0,0,0,0,0.009,0,0,0,0,0,0,0,100.345,0,0,0,0,0,0,80.556,0,130.24
1.40975,1.351875,5.2765,0,0.163,0.041,0.007,0.0075,0,0.027,0.0098,0,0.014,0.1685,0,0.066,10.434,0,0.021,0,0,0,0,0,0
0.203666667,0.149166667,0.1384,0,0.0656,0.0365,0.021,0.007,0,0.02,0.005666667,0.108,0,0.023,0.023,0,0,0.09,0,0.083,0,0,0,0.111,0.12
0.1447,0.1011,0.117166667,0,0.053,0.016,0.010666667,0.0065,0.072,0.024333333,0.008666667,0.08,0.036,0.021,0,0,0,0.078,0,0,0,0,0,0.097,0.09
0.109333333,0.066666667,0.111,0.082,0.049666667,0.018,0.0055,0.0105,0,0,0.006,0,0.019,0,0,0,0,0,0,0,0,0,0.0845,0,0
0.111571429,0.07,0.099666667,0,0.047666667,0,0.005,0.0085,0,0,0.0065,0,0.018,0,0.02,0.075,0,0,0.022,0,0,0,0.068,0,0.076
0.103444444,0.062222222,0.106333333,0,0.050666667,0,0.0065,0.010333333,0,0,0.011,0,0,0,0.022,0,0,0,0.018,0.079,0.072,0.076,0,0,0
0.089,0.05025,0.116,0,0.051,0,0,0.005333333,0,0.017,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079
0.14225,0.102,0.1108,0,0.0514,0.0235,0.007333333,0.015333333,0,0,0.0115,0,0,0.019,0,0.088,0.073,0.095,0.026,0.072,0,0,0,0.068,0
0.14275,0.105571429,0.1265,0,0.05775,0.024,0.007,0.010333333,0,0,0.01,0,0.022,0,0.026,0,0,0,0,0.093,0.101,0.091,0,0,0.086
0.145166667,0.088285714,0.134666667,0,0.060666667,0,0.006,0.0085,0,0.025,0.0105,0,0.0245,0,0,0.092,0.105,0,0,0,0,0,0.093,0,0
0.118833333,0.069,0.116,0,0.0495,0,0,0.01175,0,0.022,0.0045,0,0,0.016,0,0,0,0,0,0.096,0,0,0,0,0.079
0.16875,0.123,0.12,0,0.056166667,0,0.0055,0.009,0,0.0215,0.009,0.089,0.024,0.02,0.026,0.084,0,0,0,0,0.088,0.098,0.077,0,0
0.10375,0.059625,0.1245,0,0.0605,0.026,0.01,0.0095,0,0,0.009,0,0,0.024,0,0,0,0,0,0,0,0,0.091,0,0.092
14.50985714,14.45814286,20.2012,0,0.0535,0.02,0.005,0.008,0.084,0,0.006,0,0.022,0,0.0215,0.084,0,0.081,0,0.09,0,0,0,0,0
5.966428571,5.915857143,10.262,0,0.087,0.022,0.008,0.01,0,0,0.0215,0,0.029,0.02,0,0,0.086,0,0.046,0,0,0,0.089,0.215666667,0
0.1808,0.1346,0.1275,0.094,0.05675,0,0.008,0.006,0,0.023,0.007,0,0,0,0,0,0,0,0.022,0.084,0.091,0,0,0,0.085
0.174,0.1308,0.1225,0,0.05,0.020666667,0.006,0.014,0,0,0.008,0,0,0.021,0,0,0,0.082,0,0,0,0,0,0.0875,0.09
0.155125,0.10925,0.121,0,0.0502,0.021,0.0055,0.011333333,0,0.015,0.007,0,0,0.02,0,0,0,0,0.0225,0.082,0.083,0.0785,0,0,0
0.160875,0.11225,0.1252,0,0.062,0.034,0.0085,0.01,0,0.02,0.016,0,0,0.046,0,0.0955,0,0.112,0.023,0.079,0.079,0,0,0,0
21.58728571,21.53957143,75.2785,0,75.173,0,0.006,0.0092,150.358,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.08,0
0.17475,0.122,0.122,0,0.055333333,0,0.007,0.007,0,0,0,0,0,0.023,0.022,0,0,0.088,0,0.082,0,0.1,0,0,0
0.2175,0.16475,0.2665,0,0.202,0,0.023,0.0055,0,0.0485,0.01,0.083,0,0,0,0,0,0,0.021,0,0,0.382,0,0,0
0.267571429,0.22,0.294666667,0,0.053,0,0.007,0.116,0,0,0.01,0,0.026,0,0.023,0,0,0,0,0,0.085,0,0,0.078,0
0.268,0.183428571,0.136666667,0.082,0.064833333,0.027,0.00875,0.008,0,0.024,0.0095,0,0.024,0,0.024,0.09,0,0,0,0.094,0.082,0,0.1235,0,0
0.141,0.09075,0.1255,0.084,0.0515,0,0.005,0.009,0,0.02,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0.089,0
0.131111111,0.086777778,0.12675,0,0.0555,0,0,0.0112,0,0.036,0.01325,0,0,0,0,0.089,0.103,0,0.0175,0,0.091,0,0,0,0.075
0.088166667,0.045,0.114,0,0.057,0,0.008,0.0096,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0.081,0
0.163666667,0.119666667,0.108,0,0.0486,0.023,0.008,0.014,0,0,0.005333333,0.086,0.02,0.018,0,0.075,0,0.0765,0.02,0,0.084,0,0,0,0
0.114571429,0.064285714,0.122,0.089,0.0595,0,0.011,0.0082,0,0,0.013,0,0,0,0.028,0.083,0,0,0.028,0,0,0,0,0,0
0.1194,0.0768,0.109,0,0.05,0,0.005,0.012333333,0,0,0.011,0,0.026,0.018,0,0,0,0,0,0.082,0,0.081,0,0,0
0.126833333,0.075833333,0.133,0,0.057,0,0.0105,0.0085,0,0.02,0,0,0,0,0.03,0,0,0.102,0,0,0.084,0,0,0,0
0.1005,0.05825,0.122,0,0.051,0,0.006,0.010333333,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0.091,0,0
0.124375,0.076625,0.122666667,0,0.056333333,0.021,0.013,0.0098,0,0,0.008,0,0.025,0,0.029,0,0,0,0,0.086,0,0.087,0.089,0,0
0.142375,0.094625,0.1235,0,0.05725,0.024,0.008,0.01325,0.089,0,0.0085,0,0.023,0.023,0,0,0,0,0,0,0,0.09,0.092,0,0.083
0.131285714,0.081,0.118333333,0,0.058666667,0,0,0.0085,0,0.0215,0.006,0,0,0.023,0,0,0,0.096,0,0,0,0,0.083,0,0.084
0.1635,0.112,0.122,0,0.057,0,0.006,0.007,0,0,0.0095,0.089,0.03,0,0.022,0,0,0,0.022,0,0,0,0,0.083,0
0.152,0.107142857,0.12575,0,0.05425,0,0.007,0.015,0.092,0.021,0.0055,0.092,0.025,0,0.02,0.089,0,0,0,0,0,0,0.088,0,0
0.147428571,0.100571429,0.1215,0,0.05525,0.02,0.006666667,0.009,0,0,0.013,0,0.021,0.028,0.024,0,0.0885,0,0,0.084,0,0,0,0,0.083
0.155222222,0.105666667,0.1316,0,0.0586,0,0.008333333,0.00925,0,0,0.008,0.093,0.024,0,0,0,0,0,0.028,0.085,0.09,0,0,0.106,0
0.161142857,0.113142857,0.1146,0,0.0508,0.02,0.006,0.0095,0.079,0.02,0.005,0.071,0,0.019,0.02,0.082,0,0,0.014,0.081,0.078,0,0,0,0
0.098333333,0.045,0.11,0,0.057,0.026,0.012,0.0066,0,0,0,0,0,0,0,0.084,0,0,0,0,0,0,0,0,0
0.146428571,0.099,0.121,0,0.05375,0,0.007333333,0.009333333,0,0.025,0.009,0.075,0,0,0.017,0,0,0,0.025,0,0,0.083,0.105,0.085,0
0.1482,0.1052,0.123,0,0.054666667,0.02,0.008,0.0105,0,0,0.006,0.094,0,0,0,0,0,0,0.0225,0,0.087,0,0,0,0
0.169625,0.12475,0.122166667,0.106,0.059166667,0.023,0.006,0.01,0,0.029,0.00825,0,0.02,0,0.019,0.085,0,0,0,0,0.094,0.0845,0.076,0,0
12.67725,12.63075,25.195,0.076,25.123,0.022,0.007,0.0075,0,0,0.005,0,0.021,0,0,0,0,0,0.013,0,0,0,0,100.399,0.075
2.85875,2.81,2.77075,0,2.7005,0,0.008,0,0,0.023,0.0105,0.238,0,0.070333333,0.02,0,0,0,0,0,0,0,10.382,0,0.095
0.147,0.0958,0.113333333,0,0.053,0,0.005,0.0085,0,0,0.0045,0,0,0,0.02,0,0,0.083,0.022,0,0,0.08,0,0.078,0
0.2065,0.157666667,0.122333333,0.092,0.055,0.0265,0.0125,0.145,0,0,0.005,0,0.02,0,0,0,0,0.087,0,0.085,0,0,0,0,0
0.1228,0.0758,0.1165,0,0.052,0.023,0.008,0.008333333,0,0,0.005,0,0,0,0.02,0,0,0,0,0.0815,0,0,0,0,0
0.124,0.082833333,0.114666667,0,0.046666667,0,0.005,0.007,0,0,0.006,0.095,0.021,0,0.016,0,0,0,0,0,0.077,0,0.079,0,0
0.103714286,0.058714286,0.115,0,0.0485,0,0.005,0.0086,0.085,0.02,0.005,0,0,0,0.017,0,0,0,0,0.09,0,0,0,0,0
37.24966667,37.17683333,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259375,0.204,0.322,0.088,0.148111111,0,0.0158,0.010666667,0.403,0,0.0155,0.304,0.0715,0.024,0.045,0.396,0,0.327,0.202,0,0.084,0.496,0.092,0,0
0.144285714,0.099,0.117,0,0.05775,0,0.007,0.008333333,0,0.021,0.009,0,0,0.028,0.022,0,0,0,0,0.0845,0.085,0.09,0,0,0
0.100833333,0.051,0.124,0,0.056,0,0.006,0.0094,0,0,0,0,0,0.022,0,0.092,0,0,0,0,0,0,0,0,0
0.1554,0.1072,0.124666667,0,0.057,0.0235,0.006,0.006,0,0.022,0.009,0.093,0,0,0,0.087,0,0,0,0,0,0,0.094,0,0
0.1228,0.0742,0.1085,0,0.0485,0,0,0.009333333,0,0,0.007,0.08,0.02,0.02,0,0,0.08,0,0,0,0,0,0,0,0
0.14775,0.10475,0.1154,0,0.0508,0,0.00725,0.012333333,0,0,0.009,0.09,0.026,0.02,0.021333333,0,0.085,0,0,0,0.082,0.077,0,0.081,0
0.131,0.084,0.11075,0,0.04975,0,0.007,0.00725,0.08,0.02,0.008,0,0,0.018,0.018,0,0,0.087,0.026,0,0.078,0,0.075,0,0
0.133571429,0.086714286,0.129,0,0.061666667,0,0.009,0.00875,0,0,0.007,0.09,0.023,0.026,0.023,0,0.098,0,0,0,0.079,0,0,0,0
0.128285714,0.082857143,0.121333333,0.089,0.055666667,0,0.006666667,0.015,0,0.028,0,0,0,0.021,0,0,0,0,0.021,0,0,0.079,0,0,0.091
30.1869,30.1425,43.017,0.093,42.95128571,0,0.007,0.008333333,150.2325,0.021,0.009,0,0.022,0.023,0.025,0.088,0,0,0.0185,0,0,0,0.089,0.081,0
23.49888889,23.45166667,42.1532,0.078,42.0856,0,0.005333333,0.0155,210.236,0,0.005,0,0.02,0,0.0205,0,0,0.093,0.02,0,0,0.079,0,0,0
0.0954,0.0506,0.11,0,0.042,0,0,0.01,0,0,0.004,0,0,0,0.014,0,0,0,0,0,0,0.072,0,0,0
0.142444444,0.095777778,0.1164,0,0.053,0.055,0.00975,0.01,0,0.024,0.01,0.065,0.02,0.022333333,0,0,0.095,0.0935,0,0,0,0.087,0,0,0
0.151714286,0.104285714,0.1265,0,0.056,0,0.0105,0.01,0,0,0.008,0.0905,0.02,0.028,0,0,0.094,0,0.023,0,0,0,0.089,0,0
0.142166667,0.0905,0.113333333,0,0.052,0,0.007,0.009,0.081,0,0.005,0,0.024,0,0.022,0,0,0,0.019,0,0.077,0,0,0.094,0
0.182875,0.135625,0.119571429,0,0.053,0.021,0.006,0.015,0,0,0.005333333,0.086,0.021,0.02,0,0,0.083,0.0955,0.021,0,0,0.078,0,0,0
0.147,0.099888889,0.1216,0,0.0568,0,0.008666667,0.0085,0,0.022,0.009,0,0,0.02,0.02,0,0,0,0.029,0.083,0,0.082,0.094333333,0,0
0.1286,0.0802,0.1225,0,0.0585,0,0.012,0.009333333,0,0.021,0.006,0,0,0.03,0,0,0,0,0,0.092,0,0.081,0,0,0
0.2035,0.15475,0.24425,0.0845,0.1845,0,0.179666667,0.008,0,0.02,0.006,0,0.029,0.022,0,0.085,0,0,0.541,0.598,0,0,0,0,0
30.3698,30.2986,75.6665,0.63,0.58,0.02,0,0.006666667,0,0,0.005,0,0,0,0,0,0,150.587,0,0,0,0,0,0,0
55.399,55.33466667,110.6126667,0,0,0,0,0.008666667,0,0,0,0,0,0,0,0,140.665,120.542,0,0,0,0,0,0,70.509
2.2508,2.2074,5.437,0,0.247333333,0.0465,0.01625,0.01,10.727,0.154,0.017,0,0.086,0,0.0245,0,0,0.081,0,0,0,0,0,0,0
0.131285714,0.085714286,0.126333333,0,0.054333333,0.021,0.0085,0.00875,0,0,0.006,0,0,0,0,0,0,0,0.027,0.0895,0,0.095,0,0,0
0.129333333,0.083444444,0.11925,0.091,0.0515,0.021,0.0065,0.0104,0,0.021,0.0055,0,0,0.02,0,0.084,0.079,0.087,0,0,0,0,0,0,0
0.13475,0.0905,0.113,0.083,0.051,0,0.01,0.011,0,0,0.005,0.083,0.025,0,0,0,0,0,0.019,0,0,0,0,0,0
0.12225,0.07675,0.124666667,0.092,0.053333333,0,0.007,0.0102,0,0.0225,0.0065,0.0845,0,0.02,0,0,0,0,0,0,0,0,0,0,0
0.1585,0.115,0.115,0,0.05075,0.028,0.009,0.012,0,0,0.005,0,0.02,0.021,0.019,0,0,0,0,0.065,0.0885,0.085,0,0,0
0.1182,0.0716,0.1105,0.083,0.054,0.024,0.005,0.01,0,0,0.009,0,0,0,0.019,0,0,0.077,0,0,0,0,0,0,0
0.183833333,0.133666667,0.121,0.075,0.0536,0.024,0.0055,0.007,0,0,0.008333333,0,0,0,0.02,0,0,0,0.020333333,0.085,0,0.082,0.091,0,0
0.160375,0.11375,0.111,0,0.050666667,0.017,0.006,0.009,0,0,0.005,0,0.019,0.02,0,0.08,0,0.076,0.0215,0.093,0.075,0,0,0,0
0.087666667,0.045,0.109,0,0.053,0,0,0.0086,0,0.021,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078
0.1225,0.0805,0.105666667,0,0.048,0.019,0.005,0.008666667,0.08,0,0.01,0.082,0,0.02,0,0,0.069,0,0,0,0,0,0,0,0
0.13125,0.08875,0.113,0,0.051,0.017,0.005,0.0125,0,0,0.004,0,0.021,0,0,0,0.081,0,0,0,0.082,0,0,0,0
0.142428571,0.086833333,0.117666667,0.081,0.057,0,0.005,0.008666667,0.09,0.031,0.006,0,0,0.021,0.019,0,0,0,0,0,0,0,0,0,0.08
0.210666667,0.158285714,0.12,0,0.054428571,0.018,0.00725,0,0.087,0.024,0.005333333,0.072,0.022,0.0205,0,0.079,0.084,0.1,0,0,0,0,0,0.092,0
12.679125,12.630625,20.1562,0.087,0.05475,0.025,0.008,0.009,0,0,0.009,0,0,0.027,0.022,0.087,0,0.088,0,0,0,0,0,0.079,0
0.085142857,0.047,0.131,0,0.062,0,0.006,0.0078,0,0.028,0.006,0,0,0,0,0,0,0,0.022,0,0,0.104,0.096,0,0
0.163428571,0.108375,0.107833333,0,0.048666667,0.02,0.009,0.0045,0.0915,0,0.005333333,0,0,0.0235,0,0.068,0.0775,0,0.0185,0.069,0,0,0,0,0
0.165125,0.11525,0.1336,0,0.0584,0,0.015,0.007666667,0,0.023,0.00725,0,0.027,0.022,0.03,0,0,0,0.025,0,0.088,0,0.095,0.101,0.092
0.0995,0.05475,0.11,0,0.053,0.025,0.01,0.010666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0
0.142833333,0.092666667,0.121666667,0,0.054666667,0,0.0055,0.010333333,0,0,0.009,0,0,0.022,0,0.081,0,0.087,0,0,0,0.091,0,0,0
0.183333333,0.1375,0.127,0.089,0.0514,0.023,0.0065,0.006,0.086,0,0.005,0,0,0.02,0.025,0,0.09,0,0,0,0.087,0,0,0,0
0.154285714,0.104,0.12225,0,0.055,0,0.006666667,0.007666667,0.088,0,0.005,0,0.02,0,0,0.0825,0,0,0.0235,0,0,0,0,0.108,0
0.114857143,0.063571429,0.113,0,0.055,0,0.012,0.0082,0,0,0,0,0,0,0.027,0,0,0,0.028,0,0.083,0,0.082,0,0
0.1202,0.0734,0.1105,0,0.047,0,0,0.008,0,0,0.008,0,0.025,0,0.017,0,0.084,0,0,0,0.074,0,0,0,0
0.125833333,0.076833333,0.134,0,0.0515,0.022,0.006,0.01375,0,0,0.008,0,0,0,0,0,0,0,0.023,0.094,0,0.098,0,0,0
0.083166667,0.027833333,0,0,0,0,0,0.009333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.130857143,0.085285714,0.125666667,0,0.061666667,0,0,0.01,0,0,0.007333333,0,0.026,0.021,0.02,0,0,0,0,0.087,0,0,0,0,0.091
